27,959,2879.2872195764535,39.58227391,-86.74232215,260.4
0.7803662757179562,-7.425965990372659,0.0,-3.0561578443934847,0.0,3065.1316121420027,2879.2872195764558,2879.287219576453,7,1.1906371498968678,-12.216427727688515,0.3597439925796702,-2.51463769472158,0.0,0.08533091415700822,-0.9963526660219911
-2.641898792636079,-7.716167011395645,0.0,-3.0581122813157062,0.0,1213.9850904984382,3.434547252649035,2875.8526723238047,7,-2.242953064600641,-12.48397696558516,-3.0467015176168166,-2.878359946383644,0.0,0.08338344398423839,-0.9965175368599026
-6.105205373689919,-7.999923968731258,0.0,-3.0619241952879923,0.0,690.0331524182251,6.909458832129468,2872.3777607443244,7,-5.725179446621598,-12.75992031531767,-6.492476304217609,-3.149180682156717,0.0,0.07958420825264434,-0.9968281465713134
-9.450110466249011,-8.257322142323586,0.0,-3.0682283888302764,0.0,398.1767975393938,10.26425299839309,2869.0229665780607,7,-9.099173739247483,-13.032220176634835,-9.811159156639295,-3.344839209103294,0.0,0.07329847086687115,-0.997310049166546
-12.517171069118826,-8.468446812116719,0.0,-3.0785977617321127,0.0,208.78647775672883,13.338571519280508,2865.948648057173,7,-12.22141677191945,-13.157128155384816,-12.832229390629005,-3.473732996985589,0.0,0.06295323576013817,-0.9980164778736513
-15.146944181104807,-8.613383258054744,0.0,-3.0970060604114003,0.0,80.81426117873583,15.972335592595652,2863.314883983858,7,-14.934100980953213,-13.38392356473712,-15.366179115538554,-3.699582438464836,0.0,0.04457182188752481,-0.9990061825102119
-17.449838736546404,-8.66983676805695,0.0,3.1393125190576407,0.0,50.18485688857703,18.275921999109222,2861.0112975773445,7,-17.461087340283303,-13.603135257418623,-17.438905007065543,-3.874632634935113,0.0,-0.0022801325564113066,-0.9999974004943839
-20.212401202760965,-8.598048085917304,0.0,3.096427410242152,0.0,85.42996815704524,21.03941706778961,2858.2478025086643,8,-20.446074061592007,-13.76826151150245,-20.008886530170894,-4.09511052700487,0.0,-0.04514988948972879,-0.9989802237677508
-23.32072622764304,-8.410133938043007,0.0,3.06803658859808,0.0,132.2767166447756,24.15341709786017,2855.1338024785937,8,-23.720150442564023,-13.830538008495422,-23.014255512052923,-4.251159463779536,0.0,-0.07348975381647298,-0.9972959721587139
-26.62218218588649,-8.129905698289972,0.0,3.0467379069054408,0.0,172.92655615891715,27.46674462627874,2851.820474950175,8,-27.16183801386288,-13.80211896344117,-26.223843092225916,-3.943044046925233,0.0,-0.09471256928152294,-0.9955046605717588
-29.9641374521852,-7.781174740514108,0.0,3.028811996263044,0.0,191.82875990413467,30.82684555971109,2848.4603740167427,8,-30.63971432791853,-13.74593972574984,-29.44985151039597,-3.240470509550635,0.0,-0.11254172417605215,-0.9936469998543151
-33.193960401233056,-7.387752438571332,0.0,3.011733089276781,0.0,177.316298735867,34.0805415181347,2845.206678058319,8,-34.01142543833747,-13.64732028899228,-32.4548072720875,-1.7278416733031945,0.0,-0.1294948906660837,-0.9915800891967219
-36.15901940772393,-6.973450166317556,0.0,2.992866133838012,0.0,131.11365258043656,37.074405457054986,2842.212814119399,8,-37.12456558762641,-13.417603524061988,-35.23371968411919,-0.7979057491776022,0.0,-0.1481788312004096,-0.98896058262404
-38.7066828463517,-6.562079297608692,0.0,2.96768868389363,0.0,209.37966091365692,39.65506719159962,2839.632152384854,8,-39.88245529862834,-13.25482867134924,-37.565850945161294,-0.0682190464596897,0.0,-0.17302874310553992,-0.9849167751943902
-41.14881552681064,-6.137412530686365,0.0,2.9746914387555807,0.0,240.1884669031284,42.133847918467936,2837.1533716579856,8,-42.32488722612105,-13.118375150330376,-40.00744049108094,0.6375965645038183,0.0,-0.1661274262159862,-0.9861042938040844
-44.03329763819163,-5.66917297591888,0.0,2.9866114831070263,0.0,240.36364449457295,45.056087698418544,2834.231131878035,8,-45.16443837986709,-12.90921285840627,-42.90907456771708,1.526589290580278,0.0,-0.15436149548363157,-0.9880144375018296
-47.215144693543074,-5.194284168664229,0.0,3.000560072280029,0.0,211.63236408189596,48.27317800845096,2831.0140415680025,8,-48.284234740088806,-12.724405829415195,-46.126510554985686,2.473496046735335,0.0,-0.14056551860074293,-0.9900713787300914
-50.54239947732663,-4.750403408411394,0.0,3.0180723367323794,0.0,166.55977252789236,51.6299107242824,2827.657308852171,8,-51.50847392527788,-12.531764795000228,-49.52654737044812,3.4318980443521743,0.0,-0.12320645927337064,-0.9923810600738606
-53.86310477400391,-4.375187994649342,0.0,3.041423186811264,0.0,117.67038635587816,54.97174708683895,2824.3154724896144,8,-54.66926460705673,-12.396212150457576,-52.9827091054789,4.384458212438888,0.0,-0.10000203536297672,-0.9949872325428412
-57.02530336803657,-4.106295226867051,0.0,3.0746875855794578,0.0,73.41987913438889,58.14535753373816,2821.1418620427157,8,-57.5824672918015,-12.42154472933282,-56.42630327829927,4.833327361235879,0.0,-0.06685516478712722,-0.9977626906941781
-59.87703804388624,-3.981382404553493,0.0,3.1263358252501803,0.0,41.16033241727231,60.99982663930258,2818.287392937151,8,-60.006708231229375,-12.479880464301733,-59.7458145641587,4.618917407668008,0.0,-0.015256236455784056,-0.999883616852084
-62.30366338006955,-4.030881889637982,0.0,-3.097924088534329,0.0,129.19328089926074,63.426956780277806,2815.8602627961754,8,-61.93162594267163,-12.545036683958498,-62.67404001658423,4.445265128095797,0.0,0.04365468746379969,-0.9990466797214422
