-0.519396889206975,-1.64421873491795
-25.9018876903933,-91.6453301780021
-29.7946384430235,-105.124029168771
-31.9012406114609,-115.350895180718
-33.2427505809536,-124.366642433102
-34.2190227573767,-140.258717295901
-34.0014033508602,-153.135194026154
-32.7767482905601,-170.167415009501
-31.2821202884864,-190.555727057759
-20.8447683860928,-330.716338916754
-17.5003780675598,-353.086582030385
-14.4801264505437,-365.710187658831
-8.57598858899062,-385.085901782075
-0.241959197608033,-404.458284916303
8.07621954669461,-421.386238247249
19.8295157461762,-440.146385292743
31.5417405998237,-455.484992441186
45.2410696979007,-470.682722599489
60.7836378022832,-484.923282248427
80.086466576595,-499.484312425111
94.3155699057508,-508.155007480584
105.736418207385,-514.354672563862
116.641580320863,-519.448573378564
128.767772830911,-524.367210782866
143.700365386379,-529.232556452022
163.414302389518,-534.297436132718
178.939176323552,-536.680587614171
193.535428945342,-538.254101353789
207.173150639259,-538.516676030695
221.331218235609,-538.142605664085
237.724842453713,-536.68821290318
251.613803594523,-534.445298337828
266.850802057489,-531.015607365925
281.594495572506,-526.621003539236
295.288101493201,-521.729539408541
312.560572959537,-513.613834711847
330.176744191091,-503.630389939081
350.305772526395,-489.655229431918
376.355404364002,-465.872168827816
391.444083647057,-448.298136127717
400.73800326919,-435.279327911372
408.656755938432,-422.513439246274
415.177986292087,-411.410120819658
421.60292334917,-399.015827636621
428.671397659432,-384.036225884521
436.320748108058,-365.097161000074
442.000896743199,-348.845490473975
445.79784709895,-336.223935937969
453.472893882381,-308.82143017994
463.046833055319,-275.470806632615
478.096893453328,-222.212944120758
502.485070725715,-136.104594766969
556.034768738037,50.5251497812338
562.57232789639,78.0197459523645
565.160014276723,93.1245272684651
567.114423500154,106.688753465459
568.601548523959,123.724390412082
569.653305990811,141.567416894044
569.487105907746,156.3049340605
568.680972017565,171.752229132221
567.392050768989,184.341383469753
564.710195026494,199.066556616074
561.478168302276,213.209429436383
557.391486740977,225.964789055013
551.877323259131,240.858387192039
546.775307519766,252.625499472293
542.403968619346,261.392578443005
537.746829320841,269.44761085994
531.867764853944,278.924427052616
524.325872879073,289.723188008066
517.882686561518,297.822498374357
508.077407790195,308.648880108117
494.638222936393,322.187911598736
483.699957735738,331.601285866057
463.480850460081,346.038388172481
446.654795631384,355.566872746112
429.718617674974,363.455043650906
412.232310947594,370.211953276913
392.162264422342,375.902959141996
373.074085640503,379.667561367568
351.094836553704,382.07013957628
329.235250155789,381.990637050758
309.665264549493,380.41731662229
283.68256887382,375.226010044834
258.729324792141,367.532701898021
239.338813609689,359.348266323814
217.627035231444,347.245417566541
196.40008249404,331.988387011389
179.274844271586,317.501182189244
163.495695644604,300.181425135595
149.665112467052,282.526779533561
134.798550792306,262.366715255412
57.066421196345,155.025334235355
48.2602284322212,142.895219985765
42.9496045614972,134.275383722907
37.7529423478057,124.595265272458
33.8313912689087,115.356569987277
28.6337917104178,100.253029383812
20.7682418369682,74.1673233318887
0.050445011408495,0.122553910687568
